id,AspectTerms,A_start,A_end,OpinionTerms,O_start,O_end,Categories,Polarities
2678,_, , ,不知道真假,2,7,真伪,中性
2678,酒精的味道,27,32,比较重,32,35,气味,负面
2679,_, , ,划算,0,2,价格,正面
2679,_, , ,挺好用的,4,8,整体,正面
2680,保湿效果,5,9,不错,9,11,功效,正面
2681,补水,7,9,不错,14,16,功效,正面
2681,保湿,9,11,不错,14,16,功效,正面
2682,_, , ,超级补水,5,9,功效,正面
2682,_, , ,好用,2,4,整体,正面
2682,_, , ,滑滑的,27,30,使用体验,正面
2683,_, , ,还不错,0,3,整体,正面
2684,_, , ,好评,0,2,整体,正面
2684,物流,3,5,给力,5,7,物流,正面
2685,味道,0,2,可以的,2,5,气味,正面
2685,_, , ,不错,9,11,整体,正面
2686,浮粉,10,12,比较厉害,12,16,使用体验,负面
2687,_, , ,还可以,0,3,整体,正面
2688,_, , ,好评,8,10,整体,正面
2689,活动,0,2,很实惠,4,7,价格,正面
2689,_, , ,不错,8,10,整体,正面
2689,_, , ,很方便,11,14,整体,正面
2690,物流,6,8,快,8,9,物流,正面
2691,_, , ,正品,5,7,真伪,正面
2691,活动价,8,11,很实惠,11,14,价格,正面
2692,_, , ,很好,3,5,整体,正面
2693,_, , ,很温和,3,6,使用体验,正面
2693,清理力,7,10,强,11,12,功效,正面
2694,_, , ,一般,7,9,整体,中性
2694,_, , ,不保湿,19,22,功效,负面
2695,_, , ,超值的,8,11,价格,正面
2695,_, , ,挺上色,14,17,功效,正面
2695,_, , ,喜欢,18,20,整体,正面
2696,_, , ,喜欢,2,4,整体,正面
2697,_, , ,好评,32,34,整体,正面
2697,_, , ,卡粉,25,27,使用体验,负面
2698,_, , ,很好用,6,9,整体,正面
2699,_, , ,不卡粉,6,9,使用体验,正面
2699,_, , ,有提亮的效果,9,15,功效,正面
2700,卸妆,2,4,很好,0,2,功效,正面
2701,包装,17,19,嫌弃,14,16,包装,负面
2702,_, , ,很适合,15,18,整体,正面
2703,_, , ,会紧缩,5,8,使用体验,负面
2703,_, , ,正不正品,9,13,真伪,中性
2703,_, , ,渣货,21,23,整体,负面
2704,_, , ,不油,27,29,使用体验,正面
2704,_, , ,很清爽,30,33,使用体验,正面
2704,_, , ,很好用,21,24,整体,正面
2705,_, , ,很好用,4,7,整体,正面
2706,_, , ,很好用,0,3,整体,正面
2707,性价比,0,3,高,3,4,价格,正面
2707,_, , ,不错,14,16,整体,正面
2708,物流,10,12,快,12,13,物流,正面
2709,精华液,5,8,挺多多的,8,12,成分,正面
2710,_, , ,还行吧,2,5,整体,正面
2710,_, , ,老搓泥,17,20,使用体验,负面
2710,_, , ,不适合,8,11,使用体验,负面
2711,_, , ,很好,0,2,整体,正面
2712,_, , ,很好,2,4,整体,正面
2712,_, , ,喜欢,5,7,整体,正面
2713,_, , ,很保水,19,22,功效,正面
2713,_, , ,补湿,22,24,功效,正面
2714,_, , ,非常差,20,23,整体,负面
2714,_, , ,卸不干净,24,28,功效,负面
2714,_, , ,差,18,19,整体,负面
2715,_, , ,假的,0,2,真伪,负面
2715,_, , ,过敏,7,9,使用体验,负面
2715,商家态度,10,14,极差,14,16,服务,负面
2716,_, , ,挺不错的,5,9,整体,正面
2717,_, , ,便宜,14,16,价格,正面
2718,_, , ,还可以,6,9,整体,正面
2718,_, , ,不错的,10,13,整体,正面
2719,_, , ,好用,6,8,整体,正面
2720,_, , ,喜欢,5,7,整体,正面
2720,_, , ,好用,10,12,整体,正面
2720,_, , ,实惠,12,14,价格,正面
2721,_, , ,不错,3,5,整体,正面
2722,外表,12,14,可以,14,16,包装,正面
2723,_, , ,好用,12,14,整体,正面
2724,_, , ,很好用,10,13,整体,正面
2725,保湿效果,6,10,很好,10,12,功效,正面
2725,_, , ,物美价廉,13,17,价格,正面
2725,快递小哥送货速度,18,26,快,26,27,物流,正面
2725,态度,28,30,很好,10,12,物流,正面
2726,_, , ,真心不错,0,4,整体,正面
2727,_, , ,挺好,0,2,整体,正面
2728,_, , ,很补水,33,36,功效,正面
2729,_, , ,还可以,0,3,整体,正面
2729,_, , ,有点发干,7,11,使用体验,负面
2730,_, , ,喜欢,12,14,整体,正面
2730,_, , ,很好用,23,26,整体,正面
2731,_, , ,很不错,10,13,整体,正面
2732,_, , ,不会差,18,21,整体,正面
2732,_, , ,很实惠,5,8,价格,正面
2733,_, , ,是正品,2,5,真伪,正面
2733,_, , ,好用,5,7,整体,正面
2734,物流,0,2,很快,2,4,物流,正面
2734,外包装,7,10,_, , ,包装,负面
2734,小包装,22,25,完好,25,27,包装,正面
2734,_, , ,一般,34,36,整体,中性
2734,_, , ,不是太完美,37,42,整体,负面
2735,活动,1,3,挺便宜,8,11,价格,正面
2735,补水效果,19,23,很好,23,25,功效,正面
2736,_, , ,超级补水,6,10,功效,正面
2737,_, , ,挺好的,6,9,整体,正面
2738,_, , ,挺滋润的,6,10,使用体验,正面
2738,_, , ,香香的,11,14,气味,正面
2739,效果,12,14,很好,14,16,功效,正面
2739,客服,17,19,真的忙,19,22,服务,负面
2740,补水,5,7,够用了,7,10,功效,正面
2740,_, , ,很水,2,4,使用体验,正面
2740,_, , ,物美价廉,14,18,价格,正面
2740,_, , ,不错,19,21,整体,正面
2741,_, , ,很水润,0,3,使用体验,正面
2741,_, , ,不错,6,8,整体,正面
2741,_, , ,服帖,3,5,使用体验,正面
2742,_, , ,还可以,0,3,整体,正面
2743,包装,0,2,太次,2,4,包装,负面
2743,_, , ,漏水,12,14,包装,负面
2743,_, , ,破了,10,12,包装,负面
2744,_, , ,喜欢,0,2,整体,正面
2745,_, , ,还可以,5,8,整体,正面
2746,_, , ,很好,4,6,整体,正面
2747,_, , ,很好用,0,3,整体,正面
2747,_, , ,很舒服,7,10,使用体验,正面
2748,_, , ,还好,2,4,整体,正面
2749,_, , ,很好用,2,5,整体,正面
2749,_, , ,很清爽,12,15,使用体验,正面
2750,_, , ,非常好,0,3,整体,正面
2751,_, , ,很舒服,6,9,使用体验,正面
2751,_, , ,很薄,10,12,使用体验,正面
2752,物流,0,2,很快,2,4,物流,正面
2752,包装,5,7,完好,7,9,包装,正面
2752,_, , ,美美的,12,15,整体,正面
2753,_, , ,挺好的,0,3,整体,正面
2753,_, , ,不油腻,7,10,使用体验,正面
2753,_, , ,挺适合,19,22,整体,正面
2754,_, , ,还可以,2,5,整体,正面
2755,_, , ,提亮肤色,8,12,功效,正面
2755,_, , ,很好,15,17,整体,正面
2755,_, , ,一直在用,18,22,整体,正面
2756,物流,0,2,很快,2,4,物流,正面
2756,包装,5,7,很严实,7,10,包装,正面
2756,活动,16,18,_, , ,价格,正面
2756,_, , ,很划算,24,27,价格,正面
2756,包装,5,7,没有损坏,11,15,包装,正面
2757,_, , ,有点白,11,14,功效,中性
2757,控油情况,25,29,还行,29,31,功效,正面
2758,物流,0,2,快,2,3,物流,正面
2758,_, , ,很清爽,13,16,使用体验,正面
2758,_, , ,不油腻,18,21,使用体验,正面
2759,_, , ,挺好,13,15,整体,正面
2759,_, , ,一直用,8,11,整体,正面
2760,_, , ,比较好涂开,1,6,使用体验,正面
2760,_, , ,不会很干,8,12,使用体验,正面
2761,_, , ,不错,2,4,整体,正面
2762,_, , ,一如既往的好,0,6,整体,正面
2763,补水效果,0,4,挺好的,4,7,功效,正面
2764,补水效果,3,7,好,7,8,功效,正面
2764,_, , ,不错,0,2,整体,正面
2764,_, , ,便宜,13,15,价格,正面
2765,_, , ,好评,0,2,整体,正面
2766,_, , ,还不错,3,6,整体,正面
2766,快递,23,25,神速,25,27,物流,正面
2767,包装,9,11,非常好,12,15,包装,正面
2767,运货速度,17,21,非常快,22,25,物流,正面
2767,_, , ,很喜欢,4,7,整体,正面
2767,_, , ,非常满意,25,29,整体,正面
2768,_, , ,不错,0,2,整体,正面
2768,补水效果,3,7,很好,7,9,功效,正面
2768,_, , ,好用,13,15,整体,正面
2768,_, , ,实惠,10,12,价格,正面
2769,盒子,4,6,都没有,6,9,包装,负面
2770,_, , ,可以,0,2,整体,正面
2770,_, , ,不错,3,5,整体,正面
2770,_, , ,物美价廉,6,10,价格,正面
2771,_, , ,还不错,8,11,整体,正面
2772,_, , ,洗不净,8,11,使用体验,负面
2773,质量,0,2,不怎么样,2,6,其他,负面
2773,泡沫,15,17,没什么,12,15,使用体验,负面
2773,_, , ,洗不净,20,23,使用体验,负面
2773,_, , ,很不开森,27,31,整体,负面
2773,_, , ,最垃圾,39,42,整体,负面
2774,快递速度,12,16,真不是盖的,16,21,物流,正面
2775,_, , ,挺好,0,2,整体,正面
2776,_, , ,能修复皮肤,28,33,功效,正面
2776,_, , ,很舒服,24,27,使用体验,中性
2777,味道,0,2,非常好闻,2,6,气味,正面
2777,_, , ,特别服帖,11,15,使用体验,正面
2777,_, , ,自然,15,17,功效,正面
2777,_, , ,不错,20,22,整体,正面
2777,价格,25,27,很合理,28,31,价格,正面
2778,_, , ,挺好的,22,25,整体,正面
2778,_, , ,挺流的,31,34,整体,正面
2779,_, , ,划算,5,7,价格,正面
2780,_, , ,很好用,9,12,整体,正面
2781,_, , ,很好,2,4,整体,正面
2781,_, , ,细腻,4,6,使用体验,正面
2781,_, , ,不脱妆,7,10,使用体验,正面
2782,_, , ,不错,3,5,整体,正面
2783,_, , ,很划算,0,3,价格,正面
2783,_, , ,不错,26,28,整体,正面
2784,_, , ,不好用,3,6,整体,负面
2785,_, , ,不错,2,4,整体,正面
2785,_, , ,好,10,11,整体,正面
2786,_, , ,挺好,12,14,整体,正面
2787,包装,6,8,太差了,9,12,包装,负面
2787,_, , ,还可以,0,3,整体,正面
2788,物流,10,12,很快,12,14,物流,正面
2788,_, , ,很好用,17,20,整体,正面
2789,_, , ,不错,12,14,整体,正面
2790,_, , ,很不错,9,12,整体,正面
2791,_, , ,很喜欢,0,3,整体,正面
2791,_, , ,很好用,11,14,整体,正面
2792,_, , ,正品,1,3,真伪,正面
2792,_, , ,挺好,5,7,整体,正面
2793,_, , ,有淡斑效果,2,7,功效,正面
2793,美白,9,11,尚不明显,11,15,功效,中性
2794,_, , ,好干净,8,11,使用体验,正面
2795,清洗的效果,2,7,不是很好,7,11,功效,正面
2796,_, , ,还行,2,4,整体,正面
2797,送货,14,16,快,17,18,物流,正面
2797,_, , ,挺好用的,19,23,整体,正面
2797,_, , ,挺合适的,24,28,整体,正面
2798,_, , ,最好用,8,11,整体,正面
2798,_, , ,超喜欢,33,36,整体,正面
2799,_, , ,还可以,0,3,整体,正面
2799,隔离效果,8,12,_, , ,功效,中性
2800,物流,10,12,特别快,13,16,物流,正面
2800,_, , ,挺好的,6,9,整体,正面
2801,_, , ,物美价廉,7,11,价格,正面
2801,效果,13,15,不错,15,17,功效,正面
2801,效果,13,15,挺好的,17,20,功效,正面
2801,配送,22,24,很快,24,26,物流,正面
2802,_, , ,挺好,6,8,整体,正面
2802,服务,15,17,满意,18,20,服务,正面
2802,_, , ,满意,18,20,整体,正面
2803,物流,0,2,很快,2,4,物流,正面
2803,_, , ,绝对正品,5,9,真伪,正面
2803,_, , ,很不错,17,20,整体,正面
2804,_, , ,很好用,5,8,整体,正面
2805,_, , ,就是好,6,9,整体,正面
2805,保湿效果,10,14,非常好,14,17,功效,正面
2805,_, , ,滋润,22,24,使用体验,正面
2805,_, , ,很光滑,27,30,使用体验,正面
2805,_, , ,好评,31,33,整体,正面
2806,_, , ,还好吧,0,3,整体,正面
2806,_, , ,挺不错的,8,12,整体,正面
2806,_, , ,好用,12,14,整体,正面
2807,性价比,0,3,很高,3,5,价格,正面
2807,_, , ,很好用,6,9,整体,正面
2807,价格,27,29,超级优惠,29,33,价格,正面
2807,_, , ,很满意,34,37,整体,正面
2808,_, , ,还不错,6,9,整体,正面
2809,_, , ,很不错,6,9,整体,正面
2810,效果,20,22,很好,22,24,功效,正面
2810,_, , ,正品,1,3,真伪,正面
2811,_, , ,特别薄,2,5,使用体验,正面
2811,_, , ,很服帖,5,8,使用体验,正面
2811,精华,8,10,很多,10,12,成分,正面
2811,_, , ,很保湿,14,17,功效,正面
2811,_, , ,很不错,17,20,整体,正面
2812,_, , ,平价,27,29,价格,正面
2812,_, , ,好用,29,31,整体,正面
2813,_, , ,还不错,8,11,整体,正面
2813,_, , ,很喜欢,12,15,整体,正面
2814,_, , ,很好,6,8,整体,正面
2815,送货,13,15,快,15,16,物流,正面
2816,_, , ,好评,6,8,整体,正面
2817,_, , ,比较划算,0,4,价格,正面
2818,_, , ,挺好用,7,10,整体,正面
2818,味道,11,13,不错,14,16,气味,正面
2819,补水效果,0,4,非常好,4,7,功效,正面
2819,精华液,8,11,特别多,12,15,成分,正面
2819,_, , ,好评,16,18,整体,正面
2820,_, , ,挺好用的,2,6,整体,正面
2821,_, , ,不错,5,7,整体,正面
2822,_, , ,满意,6,8,整体,正面
2823,味道,0,2,可以,2,4,气味,正面
2824,_, , ,湿润,6,8,使用体验,正面
2824,_, , ,好用,9,11,整体,正面
2824,_, , ,很喜欢,14,17,整体,正面
2825,_, , ,挺好用,16,19,整体,正面
2825,_, , ,超赞,21,23,整体,正面
2826,肤色,0,2,自然,2,4,功效,正面
2826,_, , ,提亮肤色,5,9,功效,正面
2826,_, , ,很细腻,10,13,使用体验,正面
2827,_, , ,服帖,0,2,使用体验,正面
2828,_, , ,是不是正品,19,24,真伪,中性
2829,遮瑕效果,4,8,好,8,9,功效,正面
2829,价格,10,12,实惠,12,14,价格,正面
2829,_, , ,物有所值,15,19,整体,正面
2829,_, , ,开心,20,22,整体,正面
2829,_, , ,棒棒哒,23,26,整体,正面
2830,_, , ,喜欢,0,2,整体,正面
2830,_, , ,很舒服,3,6,使用体验,正面
2831,快递,0,2,迅速,2,4,物流,正面
2831,服务态度,5,9,好,9,10,物流,正面
2831,效果,13,15,非常棒,15,18,功效,正面
2832,上妆效果,0,4,还可以,5,8,功效,正面
2832,_, , ,有点黑,23,26,功效,负面
2833,_, , ,很好用,5,8,整体,正面
2833,_, , ,真的好用,19,23,整体,正面
2834,_, , ,非常好用,17,21,整体,正面
2835,_, , ,很好用,0,3,整体,正面
2836,_, , ,很好用,5,8,整体,正面
2837,_, , ,正品,5,7,真伪,正面
2837,_, , ,挺好的,0,3,整体,正面
2838,吸收情况,0,4,可以,5,7,使用体验,正面
2839,价格,0,2,便宜,2,4,价格,正面
2839,_, , ,好使,6,8,整体,正面
2840,_, , ,挺好,7,9,整体,正面
2841,补水,8,10,挺好,10,12,功效,正面
2841,_, , ,又白又亮,18,22,功效,正面
2842,_, , ,超神速,0,3,物流,正面
2843,_, , ,优惠,0,2,价格,正面
2843,_, , ,好评,3,5,整体,正面
2844,速度,31,33,给个好评,36,40,物流,正面
2845,_, , ,滑滑的,8,11,使用体验,正面
2846,_, , ,便宜一点,9,13,价格,正面
2847,_, , ,超级喜欢,4,8,整体,正面
2847,_, , ,很服帖,12,15,使用体验,正面
2847,物流,18,20,特别给力,21,25,物流,正面
2847,_, , ,满意,26,28,整体,正面
2848,_, , ,非常舒服,17,21,使用体验,正面
2849,_, , ,还不错,5,8,整体,正面
2850,_, , ,还可以,26,29,整体,正面
2851,物流,0,2,挺快的,2,5,物流,正面
2851,赠品,24,26,_, , ,价格,正面
2851,_, , ,挺好的,38,41,整体,正面
2852,客服,8,10,_, , ,服务,正面
2853,_, , ,还可以,0,3,整体,正面
2853,性价比,7,10,比较高,10,13,其他,正面
2854,_, , ,非常好用,0,4,整体,正面
2855,_, , ,很好用,9,12,整体,正面
2855,_, , ,细腻,13,15,使用体验,正面
2855,_, , ,遮红血丝,16,20,功效,正面
2856,_, , ,正品,0,2,真伪,正面
2856,_, , ,划算,6,8,价格,正面
2857,_, , ,很好,0,2,整体,正面
2858,_, , ,补补水,24,27,功效,正面
2858,_, , ,好用,10,12,整体,正面
2858,物流,30,32,快,33,34,物流,正面
2859,_, , ,非常棒,0,3,整体,正面
2859,_, , ,量比大,4,7,其他,正面
2860,_, , ,很喜欢,15,18,整体,正面
2860,_, , ,很滋润,5,8,使用体验,正面
2860,_, , ,容易抹开,0,4,使用体验,正面
2861,_, , ,很不错,0,3,整体,正面
2862,快递,5,7,很快,7,9,物流,正面
2862,_, , ,很好,2,4,整体,正面
2863,_, , ,不错,0,2,整体,正面
2864,_, , ,很好,14,16,功效,正面
2864,_, , ,自然,19,21,功效,正面
2865,_, , ,挺好的,2,5,整体,正面
2866,_, , ,挺舒服的,0,4,整体,正面
2866,清洁能力,5,9,强,9,10,功效,正面
2866,_, , ,方便,17,19,使用体验,正面
2867,_, , ,很不错,3,6,整体,正面
2867,活动,7,9,很划算,14,17,价格,正面
2868,_, , ,是正品,0,3,真伪,正面
2868,包装,4,6,很好,7,9,包装,正面
2868,_, , ,很划算,10,13,价格,正面
2868,_, , ,很满意,21,24,整体,正面
2869,_, , ,不错,0,2,整体,正面
2869,_, , ,细腻,3,5,使用体验,正面
2869,_, , ,自然,5,7,使用体验,正面
2870,_, , ,有点小,0,3,尺寸,负面
2870,_, , ,很好用,6,9,整体,正面
2870,_, , ,nice,17,21,整体,正面
2871,_, , ,很好用,5,8,整体,正面
2871,_, , ,不会紧绷,15,19,使用体验,正面
2871,_, , ,很舒服,20,23,使用体验,正面
2871,_, , ,很值,30,32,价格,正面
2872,_, , ,很清爽,4,7,使用体验,正面
2872,_, , ,不错,1,3,整体,正面
2873,_, , ,物美价廉,5,9,价格,正面
2873,_, , ,挺好用的,0,4,整体,正面
2874,效果,7,9,不错的,9,12,功效,正面
2875,活动,0,2,不错,7,9,价格,正面
2876,_, , ,挺好用的,2,6,整体,正面
2876,_, , ,非常满意,7,11,整体,正面
2877,价格,0,2,很好,2,4,价格,正面
2877,_, , ,很棒了,19,22,整体,正面
2878,_, , ,挺好的,7,10,整体,正面
2879,味道,5,7,很好闻,7,10,气味,正面
2879,_, , ,光滑,15,17,使用体验,正面
2879,_, , ,细腻,17,19,使用体验,正面
2880,_, , ,不遮眼睛,5,9,使用体验,正面
2880,_, , ,挺好用的,0,4,整体,正面
2881,_, , ,不错的,16,19,整体,正面
2882,_, , ,超快,11,13,物流,正面
2882,_, , ,不错,18,20,整体,正面
2882,_, , ,5星好评,21,25,整体,正面
2883,物流,4,6,太给力,7,10,物流,正面
2884,香味,14,16,淡淡的,11,14,气味,正面
2884,_, , ,白的自然,19,23,功效,正面
2884,_, , ,超喜欢,24,27,整体,正面
2885,卸妆效果,7,11,很好,11,13,功效,正面
2885,_, , ,不油,14,16,使用体验,正面
2885,_, , ,比较清爽,19,23,使用体验,正面
2885,_, , ,喜欢,28,30,整体,正面
2885,_, , ,不粘,16,18,使用体验,正面
2886,快递速度,0,4,快,4,5,物流,正面
2886,包装,6,8,好,8,9,包装,正面
2886,_, , ,挺好,10,12,整体,正面
2887,_, , ,太假了,4,7,整体,负面
2888,_, , ,好用,0,2,整体,正面
2889,速度,4,6,很快,6,8,物流,正面
2889,_, , ,不错,0,2,整体,正面
2890,_, , ,还不错,9,12,整体,正面
2890,_, , ,喜欢,13,15,整体,正面
2891,_, , ,是正品,0,3,真伪,正面
2892,起泡量,0,3,少的,5,7,使用体验,中性
2892,味道,23,25,不喜欢,27,30,气味,负面
2893,活动,1,3,_, , ,价格,正面
2893,_, , ,很好用,6,9,整体,正面
2894,_, , ,很划算,4,7,价格,正面
2895,价钱,0,2,优惠,2,4,价格,正面
2895,_, , ,正品,21,23,真伪,正面
2895,_, , ,还不错,7,10,整体,正面
2896,_, , ,好用,0,2,整体,正面
2897,物流,0,2,挺快的,2,5,物流,正面
2898,_, , ,挺好用的,0,4,整体,正面
2898,香味,9,11,淡淡的,6,9,气味,正面
2899,快递盒,5,8,大大的,2,5,包装,中性
2899,赠品,20,22,没有,26,28,价格,负面
2900,_, , ,不是很白,22,26,功效,负面
2900,_, , ,有点干,45,48,使用体验,负面
2901,_, , ,挺好,17,19,整体,正面
2902,_, , ,非常好,0,3,整体,正面
2902,_, , ,很温和,4,7,使用体验,正面
2902,_, , ,好多了,14,17,整体,正面
2903,_, , ,是正品,0,3,真伪,正面
2903,_, , ,很好,15,17,整体,正面
2904,_, , ,很好,0,2,整体,正面
2904,味道,3,5,香香的,5,8,气味,正面
2905,快递,30,32,很赞,32,34,物流,正面
2905,_, , ,挺好的,9,12,整体,正面
2906,_, , ,还不错,7,10,整体,正面
2907,活动,8,10,优惠,10,12,价格,正面
2908,_, , ,还可以,0,3,整体,正面
2909,_, , ,不太好,2,5,整体,负面
2910,_, , ,好用,0,2,整体,正面
2910,味,3,4,好闻,4,6,气味,正面
2911,快递,0,2,太差劲了,2,6,物流,正面
2912,气味,7,9,很好闻,10,13,气味,正面
2912,_, , ,很好用,0,3,整体,正面
2913,_, , ,便宜,18,20,价格,正面
2913,_, , ,方便,15,17,整体,正面
2914,_, , ,好用,0,2,整体,正面
2915,瓶子,21,23,不错,25,27,包装,正面
2916,_, , ,还不错,2,5,整体,正面
2917,_, , ,很好用,11,14,整体,正面
2917,_, , ,不错,8,10,整体,正面
2918,味道,17,19,比较喜欢,11,15,气味,正面
2918,_, , ,比较划算,20,24,价格,正面
2918,_, , ,很喜欢,0,3,整体,正面
2919,_, , ,太小,0,2,尺寸,负面
2920,_, , ,很好,7,9,整体,正面
2921,价格,0,2,便宜,2,4,价格,正面
2921,价格,0,2,实惠,4,6,价格,正面
2921,_, , ,不错,8,10,整体,正面
2921,_, , ,正品,11,13,真伪,正面
2921,包装,18,20,好,21,22,包装,正面
2921,包装,18,20,有档次,23,26,包装,正面
2922,_, , ,特别好,3,6,整体,正面
2922,客服,12,14,很有耐心,14,18,服务,正面
2923,送货,9,11,非常好,13,16,物流,正面
2924,精华,0,2,很少,2,4,成分,负面
2925,补水效果,0,4,很好,4,6,功效,正面
2925,_, , ,很服帖,9,12,使用体验,正面
2926,补水效果,9,13,特别好,13,16,功效,正面
