,id,ASP,OPI,A_start,O_start,text
6284,2954,_,蛮补水的,,7.0,第一次用，感觉蛮补水的
6285,2955,清洁度,比较好,0.0,3.0,清洁度比较好吧，***的洗颜霜确实是比较赞的
6286,2955,_,比较赞,,18.0,清洁度比较好吧，***的洗颜霜确实是比较赞的
6287,2956,_,很好用,,0.0,很好用，已经是第二次购买了
6288,2957,_,一般,,0.0,一般吧，没有感觉有多好用
6289,2957,_,有感觉,,5.0,一般吧，没有感觉有多好用
6290,2957,_,有多好用,,8.0,一般吧，没有感觉有多好用
6291,2958,物流,给力,9.0,11.0,一直在使用的品牌、物流给力、**搞活动时很优惠
6292,2958,活动,很优惠,17.0,20.0,一直在使用的品牌、物流给力、**搞活动时很优惠
6293,2959,_,还可以,,2.0,效果还可以，保湿，送给家人的，满意
6294,2959,_,保湿,,6.0,效果还可以，保湿，送给家人的，满意
6295,2959,_,满意,,15.0,效果还可以，保湿，送给家人的，满意
6296,2960,_,挺好用的,,0.0,挺好用的，很细，也白，并且滋润
6297,2960,_,很细,,5.0,挺好用的，很细，也白，并且滋润
6298,2960,_,白,,9.0,挺好用的，很细，也白，并且滋润
6299,2960,_,滋润,,13.0,挺好用的，很细，也白，并且滋润
6300,2961,_,很好用,,0.0,很好用，有过之后水水的，而且敏感肌也可以用，还很划算，喜欢
6301,2961,_,水水的,,8.0,很好用，有过之后水水的，而且敏感肌也可以用，还很划算，喜欢
6302,2961,_,很划算,,23.0,很好用，有过之后水水的，而且敏感肌也可以用，还很划算，喜欢
6303,2961,_,喜欢,,27.0,很好用，有过之后水水的，而且敏感肌也可以用，还很划算，喜欢
6304,2962,_,好评,,8.0,还没有使用，先给好评吧，
6305,2963,物流,快,0.0,2.0,物流快，一直用的***，好评
6306,2963,_,好评,,12.0,物流快，一直用的***，好评
6307,2964,_,不错,,16.0,卸妆水是昨天到的，昨晚试了，感觉不错，挺实惠，挺好用的。
6308,2964,_,挺实惠,,19.0,卸妆水是昨天到的，昨晚试了，感觉不错，挺实惠，挺好用的。
6309,2964,_,挺好用的,,23.0,卸妆水是昨天到的，昨晚试了，感觉不错，挺实惠，挺好用的。
6310,2965,_,不错,,0.0,不错，，比实体店便宜好多，还送了小礼物，，很开心，有二维码，正品
6311,2965,_,便宜好多,,8.0,不错，，比实体店便宜好多，还送了小礼物，，很开心，有二维码，正品
6312,2965,小礼物,_,16.0,,不错，，比实体店便宜好多，还送了小礼物，，很开心，有二维码，正品
6313,2965,_,很开心,,21.0,不错，，比实体店便宜好多，还送了小礼物，，很开心，有二维码，正品
6314,2965,_,正品,,30.0,不错，，比实体店便宜好多，还送了小礼物，，很开心，有二维码，正品
6315,2966,_,好评,,32.0,一直信赖***，家里也一直用***的产品，这个还是比较信得过的，好评。
6316,2967,_,很好用,,0.0,很好用噢，比之前买的都好用，味道也不错，用这个牌子化妆品，也选择了这个，不错
6317,2967,_,好用,,11.0,很好用噢，比之前买的都好用，味道也不错，用这个牌子化妆品，也选择了这个，不错
6318,2967,味道,不错,14.0,17.0,很好用噢，比之前买的都好用，味道也不错，用这个牌子化妆品，也选择了这个，不错
6319,2967,_,不错,,36.0,很好用噢，比之前买的都好用，味道也不错，用这个牌子化妆品，也选择了这个，不错
6320,2968,味道,还不错,14.0,18.0,宝贝收到了，已经是老买主了，味道闻起还不错
6321,2969,_,不错,,9.0,第二次买了。我觉得不错。很喜欢
6322,2969,_,很喜欢,,12.0,第二次买了。我觉得不错。很喜欢
6323,2970,重量,沉甸甸,8.0,4.0,感受到了沉甸甸的重量 是我用过最大瓶的乳液 外观也很好看啊
6324,2970,外观,很好看,22.0,25.0,感受到了沉甸甸的重量 是我用过最大瓶的乳液 外观也很好看啊
6325,2971,_,很好用,,0.0,很好用，价格便宜，实惠款
6326,2971,价格,便宜,4.0,6.0,很好用，价格便宜，实惠款
6327,2971,_,实惠款,,9.0,很好用，价格便宜，实惠款
6328,2972,_,还行,,0.0,还行就感觉一瓶用完，比实体店买的用得比较快
6329,2972,_,比较快,,18.0,还行就感觉一瓶用完，比实体店买的用得比较快
6330,2973,包装,太,1.0,4.0,这包装也太&hellip
6331,2974,_,是正品,,10.0,***洗面奶收到了，是正品，已使用，洁面很干净，温和不刺激，很好用！
6332,2974,洁面,很干净,18.0,20.0,***洗面奶收到了，是正品，已使用，洁面很干净，温和不刺激，很好用！
6333,2974,_,温和,,24.0,***洗面奶收到了，是正品，已使用，洁面很干净，温和不刺激，很好用！
6334,2974,_,不刺激,,26.0,***洗面奶收到了，是正品，已使用，洁面很干净，温和不刺激，很好用！
6335,2974,_,很好用,,30.0,***洗面奶收到了，是正品，已使用，洁面很干净，温和不刺激，很好用！
6336,2975,_,不错,,0.0,不错的面膜啊，真心推荐给大家用了，以后效果挺好，补水美白效果都挺不错的
6337,2975,_,挺好,,21.0,不错的面膜啊，真心推荐给大家用了，以后效果挺好，补水美白效果都挺不错的
6338,2975,补水,_,24.0,,不错的面膜啊，真心推荐给大家用了，以后效果挺好，补水美白效果都挺不错的
6339,2975,美白效果,挺不错的,26.0,31.0,不错的面膜啊，真心推荐给大家用了，以后效果挺好，补水美白效果都挺不错的
6340,2976,_,不错,,6.0,还没用，应该不错
6341,2977,_,还不错,,7.0,收到宝贝，感觉还不错。买一送一，和舍友一人一个，棒棒哒。
6342,2977,_,棒棒哒,,24.0,收到宝贝，感觉还不错。买一送一，和舍友一人一个，棒棒哒。
6343,2978,_,不会过敏,,13.0,我的是敏感皮肤，用这款真的不会过敏，这款产品很温和，保湿，淡淡的香味，很喜欢。
6344,2978,_,很温和,,22.0,我的是敏感皮肤，用这款真的不会过敏，这款产品很温和，保湿，淡淡的香味，很喜欢。
6345,2978,_,保湿,,26.0,我的是敏感皮肤，用这款真的不会过敏，这款产品很温和，保湿，淡淡的香味，很喜欢。
6346,2978,香味,淡淡的,32.0,29.0,我的是敏感皮肤，用这款真的不会过敏，这款产品很温和，保湿，淡淡的香味，很喜欢。
6347,2978,_,很喜欢,,35.0,我的是敏感皮肤，用这款真的不会过敏，这款产品很温和，保湿，淡淡的香味，很喜欢。
6348,2979,_,物美价廉,,24.0,***这款人鱼公主的面膜，是我第二次购买了，属于物美价廉的那种，非常滋润，已经推荐给好友了。
6349,2979,_,非常滋润,,32.0,***这款人鱼公主的面膜，是我第二次购买了，属于物美价廉的那种，非常滋润，已经推荐给好友了。
6350,2980,_,还不错的,,9.0,宝贝收到了，用了，还不错的
6351,2981,_,一,,0.0,一如既往的好，应该是正品，还会再次光顾的！
6352,2981,_,往的好,,3.0,一如既往的好，应该是正品，还会再次光顾的！
6353,2981,_,是正品,,9.0,一如既往的好，应该是正品，还会再次光顾的！
6354,2982,_,很好,,8.0,宝贝已收到，质量很好，是正品，和卖家描述的一致，物流也很快。
6355,2982,_,是正品,,11.0,宝贝已收到，质量很好，是正品，和卖家描述的一致，物流也很快。
6356,2982,物流,很快,24.0,27.0,宝贝已收到，质量很好，是正品，和卖家描述的一致，物流也很快。
6357,2983,_,挺好的,,0.0,挺好的，是新款的包装，用着可以
6358,2983,包装,新款,8.0,5.0,挺好的，是新款的包装，用着可以
6359,2983,_,可以,,13.0,挺好的，是新款的包装，用着可以
6360,2984,赠品,_,20.0,,一直用这个。一如既往，和实体店一样！送了赠品！
6361,2985,包装,很旧,0.0,2.0,包装很旧😒😒
6362,2986,_,不错,,2.0,用的不错，良心产品。
6363,2986,_,良,,5.0,用的不错，良心产品。
6364,2987,_,还不错,,20.0,东西收到了，正在用效果过段时间再说，看着还不错，旗舰店应该是真的东西，如果需要下次还会来。
6365,2988,_,非常满意,,2.0,东西非常满意，非常非常喜欢。
6366,2988,_,非常喜欢,,9.0,东西非常满意，非常非常喜欢。
6367,2989,_,挺水润的,,0.0,挺水润的，上脸很服帖
6368,2989,_,很服帖,,7.0,挺水润的，上脸很服帖
6369,2990,_,很很用,,9.0,已经使用可该面膜，很很用的
6370,2991,_,很划算,,11.0,情人节拍的 发来了3盒很划算哦而且效果不错，薄薄的 补水想着 用完了在来买  ??
6371,2991,_,不错,,19.0,情人节拍的 发来了3盒很划算哦而且效果不错，薄薄的 补水想着 用完了在来买  ??
6372,2991,_,薄薄的,,22.0,情人节拍的 发来了3盒很划算哦而且效果不错，薄薄的 补水想着 用完了在来买  ??
6373,2992,_,好用,,0.0,好用，补水效果很好，相信品牌的力量，而且是**配送
6374,2992,补水效果,很好,3.0,7.0,好用，补水效果很好，相信品牌的力量，而且是**配送
6375,2993,_,好评,,8.0,还没开始用呢，先好评吧！
6376,2994,物流,很快,0.0,2.0,物流很快，一直都是用的这个牌子，用着很舒服，很温和，不刺激，这次活动买一送一，好划算的????
6377,2994,_,很舒服,,18.0,物流很快，一直都是用的这个牌子，用着很舒服，很温和，不刺激，这次活动买一送一，好划算的????
6378,2994,_,很温和,,22.0,物流很快，一直都是用的这个牌子，用着很舒服，很温和，不刺激，这次活动买一送一，好划算的????
6379,2994,_,不刺激,,26.0,物流很快，一直都是用的这个牌子，用着很舒服，很温和，不刺激，这次活动买一送一，好划算的????
6380,2994,活动,_,32.0,,物流很快，一直都是用的这个牌子，用着很舒服，很温和，不刺激，这次活动买一送一，好划算的????
6381,2994,_,好划算,,39.0,物流很快，一直都是用的这个牌子，用着很舒服，很温和，不刺激，这次活动买一送一，好划算的????
6382,2995,_,好用,,0.0,好用，比另一个系列好用
6383,2995,_,好用,,9.0,好用，比另一个系列好用
6384,2996,_,很好用,,0.0,很好用，用过的脸显得细致了很多
6385,2996,_,细致了很多,,10.0,很好用，用过的脸显得细致了很多
6386,2997,_,还好吧,,0.0,还好吧，洗完感觉很干。再用用试试吧！
6387,2997,_,很干,,8.0,还好吧，洗完感觉很干。再用用试试吧！
6388,2998,_,好精致,,2.0,东西好精致，还没开始用，就是感觉好小一瓶
6389,2999,_,点,,5.0,洗完后会有点滑滑的，感觉比较难清洗，肤质偏薄，用着还行
6390,2999,_,滑滑的,,6.0,洗完后会有点滑滑的，感觉比较难清洗，肤质偏薄，用着还行
6391,2999,_,比较难清洗,,12.0,洗完后会有点滑滑的，感觉比较难清洗，肤质偏薄，用着还行
6392,2999,_,偏薄,,20.0,洗完后会有点滑滑的，感觉比较难清洗，肤质偏薄，用着还行
6393,2999,_,还行,,25.0,洗完后会有点滑滑的，感觉比较难清洗，肤质偏薄，用着还行
6394,3000,补水,还不错,0.0,2.0,补水还不错
6395,3001,_,好合算,,7.0,满满一大堆啊，好合算的，隔一天使用一个
6396,3002,_,不错,,2.0,还是不错的。产品包装很好
6397,3002,包装,很好,8.0,10.0,还是不错的。产品包装很好
6398,3003,_,很好,,2.0,宝贝很好满意给五星哦！
6399,3003,_,满意,,4.0,宝贝很好满意给五星哦！
6400,3003,_,五星,,7.0,宝贝很好满意给五星哦！
6401,3004,_,是正品,,0.0,是正品，用着很舒服
6402,3004,_,很舒服,,6.0,是正品，用着很舒服
6403,3005,_,水润皮肤,,6.0,正宗隔离霜，水润皮肤，老婆用了更滋润
6404,3005,_,更滋润,,15.0,正宗隔离霜，水润皮肤，老婆用了更滋润
6405,3006,_,可干,,13.0,我是混合性油皮，用着感觉脸可干
6406,3007,_,很滋润,,12.0,下午收到，刚刚敷了一片，很滋润、挺好的，快递速度很快，快递员态度很好。
6407,3007,_,挺好的,,16.0,下午收到，刚刚敷了一片，很滋润、挺好的，快递速度很快，快递员态度很好。
6408,3007,快递速度,很快,20.0,24.0,下午收到，刚刚敷了一片，很滋润、挺好的，快递速度很快，快递员态度很好。
6409,3007,快递员态度,很好,27.0,32.0,下午收到，刚刚敷了一片，很滋润、挺好的，快递速度很快，快递员态度很好。
6410,3008,_,很好用,,0.0,很好用，而且很方便，都是用这个牌子的化妆品，不错呦。
6411,3008,_,很方便,,6.0,很好用，而且很方便，都是用这个牌子的化妆品，不错呦。
6412,3008,_,不错,,22.0,很好用，而且很方便，都是用这个牌子的化妆品，不错呦。
6413,3009,_,很好,,14.0,一直在用，都是在**上买的！很好，速度很快
6414,3009,速度,很快,17.0,19.0,一直在用，都是在**上买的！很好，速度很快
6415,3010,精华,还好,2.0,0.0,还好精华多昨天敷了一张棒棒哒
6416,3010,_,多,,4.0,还好精华多昨天敷了一张棒棒哒
6417,3010,_,棒棒哒,,11.0,还好精华多昨天敷了一张棒棒哒
6418,3011,_,真心不错,,4.0,这个用了真心不错，比我想象的要好一点，用完了还会够买，
6419,3011,_,好一点,,15.0,这个用了真心不错，比我想象的要好一点，用完了还会够买，
6420,3012,_,好很好,,0.0,好很好非常好好得不得了！
6421,3012,_,非常好,,3.0,好很好非常好好得不得了！
6422,3013,_,很超值,,6.0,第二次购买，很超值，洗后不紧绷
6423,3013,_,不紧绷,,12.0,第二次购买，很超值，洗后不紧绷
6424,3014,_,假的,,13.0,和实体店买的不一样，感觉像假的，脸用完起好多包
6425,3015,_,蛮好的,,5.0,用下来感觉蛮好的，以后会一直用
6426,3016,_,不错,,2.0,用着不错，下次还会再买。
6427,3017,_,可以,,0.0,可以，替换装不错哟
6428,3017,_,不错,,6.0,可以，替换装不错哟
6429,3018,_,很多,,4.0,面膜数量很多啊，可以用很长时间啦，真好，用了一片试试，感觉还不错
6430,3018,_,真好,,17.0,面膜数量很多啊，可以用很长时间啦，真好，用了一片试试，感觉还不错
6431,3018,_,还不错,,29.0,面膜数量很多啊，可以用很长时间啦，真好，用了一片试试，感觉还不错
6432,3019,_,是正品,,5.0,东西收到了是正品，期待效果吧，一直信赖**
6433,3020,_,挺好的,,5.0,使用效果：挺好的耶 面膜纸也不厚 服帖 喜欢喜欢喜欢
6434,3020,纸,不厚,12.0,14.0,使用效果：挺好的耶 面膜纸也不厚 服帖 喜欢喜欢喜欢
6435,3020,_,服帖,,17.0,使用效果：挺好的耶 面膜纸也不厚 服帖 喜欢喜欢喜欢
6436,3020,_,喜欢,,20.0,使用效果：挺好的耶 面膜纸也不厚 服帖 喜欢喜欢喜欢
